Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
Rlap,3.09121089836495E-10,-0.031721697647471,0.000916614078336042,0,0,0,0.175119556314121,0.000155307669924318,1.87603158621217E-12,3.79507968706983E-13,7.5052789038172E-05,-3.48905088975491E-05,0.000137460344788302,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Rlap.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Rlap.STL,,MOS9.2-LEG-00R 右腿装配-1/MOS9.2-LEG-005 大腿上关节-1;MOS9.2-LEG-00R 右腿装配-1/EC-A6408-P2-25-TURN-3/EC-A6408-P2-25.OUT.STEP-1;MOS9.2-LEG-00R 右腿装配-1/EC-A6408-P2-25-TURN-4/EC-A6408-P2-25.OUT.STEP-1,Rhip-Rlap,Rh-Rl,Rh_Rl,continuous,-0.0275,0,-0.061,0,1.5707963267949,0,Rhip,0,0,-1,,,,,,,,,,,,
Rleg1,0.000530354807968397,-0.00413771934599061,-0.0824206235447885,0,0,0,0.966091751905849,0.00165524755190869,6.84286273811622E-06,-4.97413624702097E-05,0.00139196745796225,7.9840999362446E-05,0.000841039186200865,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Rleg1.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Rleg1.STL,,MOS9.2-LEG-00R 右腿装配-1/MOS9.2-LEG-006 大腿(右)-1;MOS9.2-LEG-00R 右腿装配-1/EC-A6408-P2-25-TURN-5/EC-A6408-P2-25.STEP-1;MOS9.2-LEG-00R 右腿装配-1/EC-A6408-P2-25-TURN-4/EC-A6408-P2-25.STEP-1,Rlap-Rleg1,Rl-Rl1,Rl_Rl1,continuous,0,-0.063,0.0280000000000001,1.5707963267949,0,3.14159265358979,Rlap,0,0,-1,,,,,,,,,,,,
Rleg2,-0.00407191869623438,-0.135567799725998,-0.00123327776602503,0,0,0,0.624084469676422,0.00145322270859193,0.00017224973098276,-4.17604226750762E-06,0.000231800595801017,-3.19103261849037E-05,0.00164919662535833,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Rleg2.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Rleg2.STL,,MOS9.2-LEG-00R 右腿装配-1/MOS9.2-LEG-007 小腿(右)-1;MOS9.2-LEG-00R 右腿装配-1/EC-A6408-P2-25-TURN-6/EC-A6408-P2-25.STEP-1;MOS9.2-LEG-00R 右腿装配-1/EC-A6408-P2-25-TURN-5/EC-A6408-P2-25.OUT.STEP-1,Rleg1-Rleg2,Rl1-Rl2,Rl1_Rl2,continuous,-0.00900000000000004,0,-0.146,1.5707963267949,0,-1.5707963267949,Rleg1,0,0,-1,,,,,,,,,,,,
Rankle,0.0321512482443131,-4.59865812096893E-10,-0.00303590911349036,0,0,0,0.187524858365076,8.43581348561701E-05,-5.54891405587586E-12,-5.16990624082217E-05,0.000197060970011504,4.7559976232924E-12,0.000176852205140379,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Rankle.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Rankle.STL,,MOS9.2-LEG-00R 右腿装配-1/EC-A6408-P2-25-TURN-6/EC-A6408-P2-25.OUT.STEP-1;MOS9.2-LEG-00R 右腿装配-1/MOS9.2-LEG-008 脚部关节-1;MOS9.2-LEG-00R 右腿装配-1/EC-A4310-P2-36-TURN-1/EC-A4310-P2-36.OUT.STEP-1,Rleg2-Rankle,Rl2-Ra,Rl2_Ra,continuous,0,-0.2,0.0177999999999997,0,0,0,Rleg2,0,0,-1,,,,,,,,,,,,
Rfoot,8.61075291624935E-09,-0.0355878322875397,0.0190508449468564,0,0,0,0.444249339436953,0.000484874156663831,-1.04013978438541E-09,8.17922954088945E-12,0.000600950991503066,3.7593433377245E-06,0.00032562953876197,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Rfoot.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Rfoot.STL,,MOS9.2-LEG-00R 右腿装配-1/右脚^MOS9.2-LEG-00R 右腿装配-1/MOS9.2-LEG-010 脚部支撑-2-1;MOS9.2-LEG-00R 右腿装配-1/右脚^MOS9.2-LEG-00R 右腿装配-1/MOS9.2-LEG-009 脚部支撑-1-1;MOS9.2-LEG-00R 右腿装配-1/右脚^MOS9.2-LEG-00R 右腿装配-1/MOS9.2-LEG-011 脚掌-1;MOS9.2-LEG-00R 右腿装配-1/EC-A4310-P2-36-TURN-1/EC-A4310-P2-36.STEP-1,Rankle-Rfoot,Ra-Rf,Ra_Rf,continuous,0.0689999999999583,0,-0.0259999999999973,0,1.5707963267949,0,Rankle,0,0,1,,,,,,,,,,,,
Lhip,0.00165224894900179,-7.3220696434062E-05,0.0471698378385199,0,0,0,0.447922591167837,0.000336557268700897,6.73410419859425E-07,1.54852005222124E-07,0.000175984305860162,4.25225663555847E-08,0.00021248524919222,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Lhip.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Lhip.STL,,MOS9.2-LEG-00L 左腿装配-1/大腿根部^MOS9.2-LEG-00L 左腿装配-1/MOS9.2-LEG-003 臀部轴支撑-P2-1;MOS9.2-LEG-00L 左腿装配-1/大腿根部^MOS9.2-LEG-00L 左腿装配-1/MOS9.2-LEG-004 臀部轴支撑-P3-1;MOS9.2-LEG-00L 左腿装配-1/EC-A6408-P2-25-TURN-2/EC-A6408-P2-25.STEP-1;MOS9.2-LEG-00L 左腿装配-1/大腿根部^MOS9.2-LEG-00L 左腿装配-1/MOS9.2-LEG-002 臀部轴支撑-P1(左)-1;MOS9.2-LEG-00L 左腿装配-1/EC-A6408-P2-25-TURN-1/EC-A6408-P2-25.OUT.STEP-1,body-Lhip,b-Lh,b_Lh,continuous,-0.0150000000000001,0.0645,-0.0466,1.5707963267949,0,3.14159265358979,body,0,0,-1,,,,,,,,,,,,
Llap,3.09119480013109E-10,-0.0317216976474549,0.00091661407832061,0,0,0,0.175119556314121,0.000155307669924318,1.87603139572582E-12,3.79508076653435E-13,7.5052789038172E-05,-3.48905088975491E-05,0.000137460344788301,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Llap.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Llap.STL,,MOS9.2-LEG-00L 左腿装配-1/EC-A6408-P2-25-TURN-2/EC-A6408-P2-25.OUT.STEP-1;MOS9.2-LEG-00L 左腿装配-1/MOS9.2-LEG-005 大腿上关节-1;MOS9.2-LEG-00L 左腿装配-1/EC-A6408-P2-25-TURN-3/EC-A6408-P2-25.OUT.STEP-1,Lhip-Llap,Lh-Ll,Lh_Ll,continuous,-0.027499999999988,9.99999999794776E-05,0.0609999999999988,0,1.5707963267949,0,Lhip,0,0,-1,,,,,,,,,,,,
Lleg1,-0.000535781615046887,-0.00413973081999081,-0.0824206486794982,0,0,0,0.966092683290071,0.00165521762552366,-6.82778477112363E-06,4.97314795751503E-05,0.00139199006627133,7.98067807966714E-05,0.000841059727133304,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Lleg1.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Lleg1.STL,,MOS9.2-LEG-00L 左腿装配-1/MOS9.2-LEG-006 大腿(左)-1;MOS9.2-LEG-00L 左腿装配-1/EC-A6408-P2-25-TURN-4/EC-A6408-P2-25.STEP-1;MOS9.2-LEG-00L 左腿装配-1/EC-A6408-P2-25-TURN-3/EC-A6408-P2-25.STEP-1,Llap-Lleg1,Ll-Ll1,Ll_Ll1,continuous,0,-0.0629999999999796,0.0279999999999841,1.5707963267949,0,3.14159265358979,Llap,0,0,-1,,,,,,,,,,,,
Lleg2,0.0040643776620283,-0.135558974776272,-0.00123327766586004,0,0,0,0.624084469535357,0.00145348876804195,-0.0001722077363818,4.17604198693121E-06,0.000231534517074698,-3.19103262868342E-05,0.00164919660589498,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Lleg2.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Lleg2.STL,,MOS9.2-LEG-00L 左腿装配-1/MOS9.2-LEG-007 小腿(左)-1;MOS9.2-LEG-00L 左腿装配-1/EC-A6408-P2-25-TURN-5/EC-A6408-P2-25.STEP-1;MOS9.2-LEG-00L 左腿装配-1/EC-A6408-P2-25-TURN-4/EC-A6408-P2-25.OUT.STEP-1,Lleg1-Lleg2,Ll1-Ll2,Ll1_Ll2,continuous,0.00900000000000006,0,-0.146,1.5707963267949,0,1.5707963267949,Lleg1,0,0,-1,,,,,,,,,,,,
Lankle,-0.0321512482442743,6.91723612318285E-05,-0.00313158675555364,0,0,0,0.187524858365075,8.43581348561703E-05,-5.54891369083716E-12,5.16990624082219E-05,0.000197060970011504,-4.75599754806032E-12,0.000176852205140379,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Lankle.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Lankle.STL,,MOS9.2-LEG-00L 左腿装配-1/MOS9.2-LEG-008 脚部关节（左）-1;MOS9.2-LEG-00L 左腿装配-1/EC-A6408-P2-25-TURN-5/EC-A6408-P2-25.OUT.STEP-1;MOS9.2-LEG-00L 左腿装配-1/EC-A4310-P2-36-TURN-1/EC-A4310-P2-36.OUT.STEP-1,Lleg2-Lankle,Ll2-La,Ll2_La,continuous,0,-0.2,0.0177999999999994,0,0,0,Lleg2,0,0,-1,,,,,,,,,,,,
Lfoot,-8.61075105662579E-09,-0.0355878322875431,-0.0190508449499858,0,0,0,0.444249339436954,0.000484874156663831,1.04013978438732E-09,8.17922940305474E-12,0.000600950991503065,-3.75934333772457E-06,0.000325629538761971,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Lfoot.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://MOS9.2_urdf_0308-4/meshes/Lfoot.STL,,MOS9.2-LEG-00L 左腿装配-1/左脚^MOS9.2-LEG-00L 左腿装配-2/MOS9.2-LEG-010 脚部支撑-2-1;MOS9.2-LEG-00L 左腿装配-1/左脚^MOS9.2-LEG-00L 左腿装配-2/MOS9.2-LEG-009 脚部支撑-1-1;MOS9.2-LEG-00L 左腿装配-1/左脚^MOS9.2-LEG-00L 左腿装配-2/MOS9.2-LEG-011 脚掌-1;MOS9.2-LEG-00L 左腿装配-1/EC-A4310-P2-36-TURN-1/EC-A4310-P2-36.STEP-1,Lankle-Lfoot,La-Lf,La_Lf,continuous,-0.068999999995933,0.00155678563569939,-0.0281533249166232,0,1.5707963267949,0,Lankle,0,0,-1,,,,,,,,,,,,
